master,object,X_cm,Y_cm,Z_cm,yaw_deg,pitch_deg,roll_deg,scale_x,scale_y,scale_z
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.001,931.11,1285.0,-2581.42,-107.026,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.002,873.59,1285.0,-2443.12,-118.054,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.003,789.51,1285.0,-2315.7,-128.668,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.004,681.46,1285.0,-2203.02,-138.814,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.005,552.72,1285.0,-2108.5,-148.505,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.006,407.22,1285.0,-2035.0,-157.804,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.007,249.38,1285.0,-1984.73,-166.805,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.008,83.97,1285.0,-1959.21,-175.622,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.009,-83.97,1285.0,-1959.21,175.622,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.010,-249.38,1285.0,-1984.73,166.805,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.011,-407.22,1285.0,-2035.0,157.804,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.012,-552.72,1285.0,-2108.5,148.505,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.013,-681.46,1285.0,-2203.02,138.814,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.014,-789.51,1285.0,-2315.7,128.668,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.015,-873.59,1285.0,-2443.12,118.054,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.016,-931.11,1285.0,-2581.42,107.026,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.017,-960.33,1285.0,-2726.39,95.71,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.018,-960.33,1285.0,-2873.61,84.29,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.019,-931.11,1285.0,-3018.58,72.974,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.020,-873.59,1285.0,-3156.88,61.946,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.021,-789.51,1285.0,-3284.3,51.332,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.022,-681.46,1285.0,-3396.98,41.186,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.023,-552.72,1285.0,-3491.5,31.495,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.024,-407.22,1285.0,-3565.0,22.196,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.025,-249.38,1285.0,-3615.27,13.195,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.026,-83.97,1285.0,-3640.79,4.378,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.027,83.97,1285.0,-3640.79,-4.378,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.028,249.38,1285.0,-3615.27,-13.195,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.029,407.22,1285.0,-3565.0,-22.196,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.030,552.72,1285.0,-3491.5,-31.495,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.031,681.46,1285.0,-3396.98,-41.186,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.032,789.51,1285.0,-3284.3,-51.332,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.033,873.59,1285.0,-3156.88,-61.946,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.034,931.11,1285.0,-3018.58,-72.974,0.0,-0.0,0.17,0.025,0.2
KRM_M27_P3_unit_rhombus_Sapphire,P3 ceiling frieze sapphire diamond front.035,960.33,1285.0,-2873.61,-84.29,0.0,-0.0,0.17,0.025,0.2
KRM_M28_P5MOD_gilt_frames,P5 bay L0 | gilt frames,-1075.1,47.79,-4470.5,-0.0,0.0,-0.0,1.0,1.0,0.928
KRM_M28_P5MOD_gilt_frames,P5 bay L1 | gilt frames,-1075.1,47.79,-4970.5,-0.0,0.0,-0.0,1.0,1.0,0.928
KRM_M28_P5MOD_gilt_frames,P5 bay L2 | gilt frames,-1075.1,47.79,-5470.5,-0.0,0.0,-0.0,1.0,1.0,0.928
KRM_M28_P5MOD_gilt_frames,P5 bay R0 | gilt frames,1075.1,47.79,-4589.5,-180.0,0.0,-0.0,1.0,1.0,0.928
KRM_M28_P5MOD_gilt_frames,P5 bay R1 | gilt frames,1075.1,47.79,-5089.5,-180.0,0.0,-0.0,1.0,1.0,0.928
KRM_M28_P5MOD_gilt_frames,P5 bay R2 | gilt frames,1075.1,47.79,-5589.5,-180.0,0.0,-0.0,1.0,1.0,0.928
KRM_M28_P5MOD_gilt_frames,P5 bay B0 | gilt frames,-859.5,47.79,-5800.1,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M28_P5MOD_gilt_frames,P5 bay B1 | gilt frames,-439.5,47.79,-5800.1,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M28_P5MOD_gilt_frames,P5 bay B2 | gilt frames,430.5,47.79,-5800.1,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M28_P5MOD_gilt_frames,P5 bay B3 | gilt frames,860.5,47.79,-5800.1,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M29_P5MOD_gilt_rosettes_and_lantern_metal,P5 bay L0 | gilt rosettes and lantern metal,-1074.25,84.45,-4463.75,-0.0,0.0,-0.0,1.0,1.0,0.928
KRM_M29_P5MOD_gilt_rosettes_and_lantern_metal,P5 bay L1 | gilt rosettes and lantern metal,-1074.25,84.45,-4963.75,-0.0,0.0,-0.0,1.0,1.0,0.928
KRM_M29_P5MOD_gilt_rosettes_and_lantern_metal,P5 bay L2 | gilt rosettes and lantern metal,-1074.25,84.45,-5463.75,-0.0,0.0,-0.0,1.0,1.0,0.928
KRM_M29_P5MOD_gilt_rosettes_and_lantern_metal,P5 bay R0 | gilt rosettes and lantern metal,1074.25,84.45,-4596.25,-180.0,0.0,-0.0,1.0,1.0,0.928
KRM_M29_P5MOD_gilt_rosettes_and_lantern_metal,P5 bay R1 | gilt rosettes and lantern metal,1074.25,84.45,-5096.25,-180.0,0.0,-0.0,1.0,1.0,0.928
KRM_M29_P5MOD_gilt_rosettes_and_lantern_metal,P5 bay R2 | gilt rosettes and lantern metal,1074.25,84.45,-5596.25,-180.0,0.0,-0.0,1.0,1.0,0.928
KRM_M29_P5MOD_gilt_rosettes_and_lantern_metal,P5 bay B0 | gilt rosettes and lantern metal,-866.25,84.45,-5799.25,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M29_P5MOD_gilt_rosettes_and_lantern_metal,P5 bay B1 | gilt rosettes and lantern metal,-446.25,84.45,-5799.25,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M29_P5MOD_gilt_rosettes_and_lantern_metal,P5 bay B2 | gilt rosettes and lantern metal,423.75,84.45,-5799.25,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M29_P5MOD_gilt_rosettes_and_lantern_metal,P5 bay B3 | gilt rosettes and lantern metal,853.75,84.45,-5799.25,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M30_P5MOD_marble_panels,P5 bay L0 | marble panels,-1099.5,51.04,-4530.0,-0.0,0.0,-0.0,1.0,1.0,0.928
KRM_M30_P5MOD_marble_panels,P5 bay L1 | marble panels,-1099.5,51.04,-5030.0,-0.0,0.0,-0.0,1.0,1.0,0.928
KRM_M30_P5MOD_marble_panels,P5 bay L2 | marble panels,-1099.5,51.04,-5530.0,-0.0,0.0,-0.0,1.0,1.0,0.928
KRM_M30_P5MOD_marble_panels,P5 bay R0 | marble panels,1099.5,51.04,-4530.0,-180.0,0.0,-0.0,1.0,1.0,0.928
KRM_M30_P5MOD_marble_panels,P5 bay R1 | marble panels,1099.5,51.04,-5030.0,-180.0,0.0,-0.0,1.0,1.0,0.928
KRM_M30_P5MOD_marble_panels,P5 bay R2 | marble panels,1099.5,51.04,-5530.0,-180.0,0.0,-0.0,1.0,1.0,0.928
KRM_M30_P5MOD_marble_panels,P5 bay B0 | marble panels,-800.0,51.04,-5824.5,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M30_P5MOD_marble_panels,P5 bay B1 | marble panels,-380.0,51.04,-5824.5,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M30_P5MOD_marble_panels,P5 bay B2 | marble panels,490.0,51.04,-5824.5,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M30_P5MOD_marble_panels,P5 bay B3 | marble panels,920.0,51.04,-5824.5,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M31_P5MOD_sapphire_narrow_panels,P5 bay L0 | sapphire narrow panels,-1098.5,60.32,-4280.0,-0.0,0.0,-0.0,1.0,1.0,0.928
KRM_M31_P5MOD_sapphire_narrow_panels,P5 bay L1 | sapphire narrow panels,-1098.5,60.32,-4780.0,-0.0,0.0,-0.0,1.0,1.0,0.928
KRM_M31_P5MOD_sapphire_narrow_panels,P5 bay L2 | sapphire narrow panels,-1098.5,60.32,-5280.0,-0.0,0.0,-0.0,1.0,1.0,0.928
KRM_M31_P5MOD_sapphire_narrow_panels,P5 bay R0 | sapphire narrow panels,1098.5,60.32,-4780.0,-180.0,0.0,-0.0,1.0,1.0,0.928
KRM_M31_P5MOD_sapphire_narrow_panels,P5 bay R1 | sapphire narrow panels,1098.5,60.32,-5280.0,-180.0,0.0,-0.0,1.0,1.0,0.928
KRM_M31_P5MOD_sapphire_narrow_panels,P5 bay R2 | sapphire narrow panels,1098.5,60.32,-5780.0,-180.0,0.0,-0.0,1.0,1.0,0.928
KRM_M31_P5MOD_sapphire_narrow_panels,P5 bay B0 | sapphire narrow panels,-1050.0,60.32,-5823.5,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M31_P5MOD_sapphire_narrow_panels,P5 bay B1 | sapphire narrow panels,-630.0,60.32,-5823.5,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M31_P5MOD_sapphire_narrow_panels,P5 bay B2 | sapphire narrow panels,240.0,60.32,-5823.5,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M31_P5MOD_sapphire_narrow_panels,P5 bay B3 | sapphire narrow panels,670.0,60.32,-5823.5,-90.0,0.0,-0.0,1.0,1.0,0.928
KRM_M32_P5MODC_gilt_frames,P5 coffer 00 | gilt frames,-740.0,1017.0,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 01 | gilt frames,-740.0,1017.0,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 02 | gilt frames,-740.0,1017.0,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 10 | gilt frames,-370.0,1017.0,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 11 | gilt frames,-370.0,1017.0,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 12 | gilt frames,-370.0,1017.0,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 20 | gilt frames,0.0,1017.0,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 21 | gilt frames,0.0,1017.0,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 22 | gilt frames,0.0,1017.0,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 30 | gilt frames,370.0,1017.0,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 31 | gilt frames,370.0,1017.0,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 32 | gilt frames,370.0,1017.0,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 40 | gilt frames,740.0,1017.0,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 41 | gilt frames,740.0,1017.0,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M32_P5MODC_gilt_frames,P5 coffer 42 | gilt frames,740.0,1017.0,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 00 | gilt rosettes,-740.0,1011.7,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 01 | gilt rosettes,-740.0,1011.7,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 02 | gilt rosettes,-740.0,1011.7,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 10 | gilt rosettes,-370.0,1011.7,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 11 | gilt rosettes,-370.0,1011.7,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 12 | gilt rosettes,-370.0,1011.7,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 20 | gilt rosettes,0.0,1011.7,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 21 | gilt rosettes,0.0,1011.7,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 22 | gilt rosettes,0.0,1011.7,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 30 | gilt rosettes,370.0,1011.7,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 31 | gilt rosettes,370.0,1011.7,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 32 | gilt rosettes,370.0,1011.7,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 40 | gilt rosettes,740.0,1011.7,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 41 | gilt rosettes,740.0,1011.7,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M33_P5MODC_gilt_rosettes,P5 coffer 42 | gilt rosettes,740.0,1011.7,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 00 | sapphire coffers,-740.0,1018.6,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 01 | sapphire coffers,-740.0,1018.6,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 02 | sapphire coffers,-740.0,1018.6,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 10 | sapphire coffers,-370.0,1018.6,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 11 | sapphire coffers,-370.0,1018.6,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 12 | sapphire coffers,-370.0,1018.6,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 20 | sapphire coffers,0.0,1018.6,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 21 | sapphire coffers,0.0,1018.6,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 22 | sapphire coffers,0.0,1018.6,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 30 | sapphire coffers,370.0,1018.6,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 31 | sapphire coffers,370.0,1018.6,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 32 | sapphire coffers,370.0,1018.6,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 40 | sapphire coffers,740.0,1018.6,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 41 | sapphire coffers,740.0,1018.6,-5025.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M34_P5MODC_sapphire_coffers,P5 coffer 42 | sapphire coffers,740.0,1018.6,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M35_P5MODL_candles,P5 chandelier F | candles,0.0,687.83,-4785.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M35_P5MODL_candles,P5 chandelier R | candles,0.0,687.83,-5265.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M36_P5MODL_crystals,P5 chandelier F | crystals,0.0,621.33,-4785.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M36_P5MODL_crystals,P5 chandelier R | crystals,0.0,621.33,-5265.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M37_P5MODL_flames,P5 chandelier F | flames,0.0,700.33,-4785.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M37_P5MODL_flames,P5 chandelier R | flames,0.0,700.33,-5265.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M38_P5MODL_gilt,P5 chandelier F | gilt,0.0,645.33,-4785.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M38_P5MODL_gilt,P5 chandelier R | gilt,0.0,645.33,-5265.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, -41.0)",1180.0,19.5,-4100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, -36.0)",1180.0,19.5,-3600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, -31.0)",1180.0,19.5,-3100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, -26.0)",1180.0,19.5,-2600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, -21.0)",1180.0,19.5,-2100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, -16.0)",1180.0,19.5,-1600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, -13.0)",1180.0,19.5,-1300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, -8.0)",1180.0,19.5,-800.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, -3.0)",1180.0,19.5,-300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, 2.0)",1180.0,19.5,200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, 7.0)",1180.0,19.5,700.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, 12.0)",1180.0,19.5,1200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, -41.0)",-1180.0,19.5,-4100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, -36.0)",-1180.0,19.5,-3600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, -31.0)",-1180.0,19.5,-3100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, -26.0)",-1180.0,19.5,-2600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, -21.0)",-1180.0,19.5,-2100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, -16.0)",-1180.0,19.5,-1600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, -13.0)",-1180.0,19.5,-1300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, -8.0)",-1180.0,19.5,-800.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, -3.0)",-1180.0,19.5,-300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, 2.0)",-1180.0,19.5,200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, 7.0)",-1180.0,19.5,700.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, 12.0)",-1180.0,19.5,1200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (3.6, 13.3)",360.0,19.5,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-3.6, 13.3)",-360.0,19.5,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (7.8, 13.3)",780.0,19.5,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-7.8, 13.3)",-780.0,19.5,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.8, 13.3)",1180.0,19.5,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.8, 13.3)",-1180.0,19.5,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (15.5, 13.3)",1550.0,19.5,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-15.5, 13.3)",-1550.0,19.5,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (3.4, -41.2)",340.0,19.5,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-3.4, -41.2)",-340.0,19.5,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (7.6, -41.2)",760.0,19.5,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-7.6, -41.2)",-760.0,19.5,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (11.4, -41.2)",1140.0,19.5,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-11.4, -41.2)",-1140.0,19.5,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (15.2, -41.2)",1520.0,19.5,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,"P8 column base gilt (-15.2, -41.2)",-1520.0,19.5,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
